index,features
494,APICalls::Landroid/view/accessibility/AccessibilityNodeInfo.isPassword()
495,APICalls::Landroid/content/res/AssetManager.open()
496,APICalls::Landroid/widget/LinearLayout.onWindowFocusChanged()
497,APICalls::Landroid/content/res/XmlResourceParser.getAttributeValue()
498,APICalls::Landroid/widget/LinearLayout.onAttachedToWindow()
499,APICalls::Landroid/view/accessibility/AccessibilityNodeInfo.getText()
500,APICalls::Landroid/widget/AdapterView.getPositionForView()
501,APICalls::Landroid/content/res/Resources$Theme.obtainStyledAttributes()
502,APICalls::Landroid/widget/SeekBar.setProgress()
503,APICalls::Landroid/view/ViewGroup.onTouchEvent()
504,APICalls::Landroid/content/Context.getCacheDir()
505,APICalls::Landroid/view/accessibility/AccessibilityNodeInfo.setVisibleToUser()
506,APICalls::Landroid/widget/Scroller.computeScrollOffset()
507,APICalls::Landroid/os/Looper.getMainLooper()
508,APICalls::Landroid/widget/TabWidget.setId()
509,APICalls::Landroid/content/SharedPreferences$Editor.putLong()
510,APICalls::Landroid/widget/ListView.focusableViewAvailable()
511,APICalls::Landroid/view/Display.getRealMetrics()
512,APICalls::Landroid/webkit/WebSettings.setDatabasePath()
513,APICalls::Landroid/widget/TabHost.onDetachedFromWindow()
514,APICalls::Landroid/widget/ImageView.setImageDrawable()
515,APICalls::Landroid/view/MotionEvent.getAction()
516,APICalls::Landroid/view/MotionEvent.getY()
517,APICalls::Landroid/webkit/MimeTypeMap.getSingleton()
518,APICalls::Landroid/content/res/Resources.getColor()
519,APICalls::Landroid/content/res/XmlResourceParser.getEventType()
520,APICalls::Landroid/widget/TabWidget.setOrientation()
521,APICalls::Landroid/net/Uri$Builder.appendPath()
522,APICalls::Landroid/view/View.findViewById()
523,APICalls::Landroid/net/Uri$Builder.build()
524,APICalls::Landroid/content/res/XmlResourceParser.nextToken()
525,APICalls::Landroid/net/Uri.getAuthority()
526,APICalls::Landroid/os/Parcel.writeBundle()
527,APICalls::Landroid/content/pm/PackageManager.getResourcesForApplication()
528,APICalls::Landroid/webkit/ConsoleMessage.messageLevel()
529,APICalls::Landroid/os/Handler.handleMessage()
530,APICalls::Landroid/webkit/JsPromptResult.confirm()
531,APICalls::Landroid/view/KeyCharacterMap.load()
532,APICalls::Landroid/widget/LinearLayout.setId()
533,APICalls::Landroid/content/ContentResolver.query()
534,APICalls::Landroid/widget/ListView.setSelection()
535,APICalls::Landroid/view/View.isFocusable()
536,APICalls::Landroid/os/Parcel.readBundle()
537,APICalls::Landroid/view/accessibility/AccessibilityEvent.setCurrentItemIndex()
538,APICalls::Landroid/webkit/WebView.onDraw()
539,APICalls::Landroid/view/ViewConfiguration.hasPermanentMenuKey()
540,APICalls::Landroid/view/ViewGroup.onRequestSendAccessibilityEvent()
541,APICalls::Landroid/widget/LinearLayout.onInitializeAccessibilityNodeInfo()
542,APICalls::Landroid/net/Uri.getPathSegments()
543,APICalls::Landroid/net/Uri.fromParts()
544,APICalls::Landroid/widget/OverScroller.abortAnimation()
545,APICalls::Landroid/webkit/WebView.setOnClickListener()
546,APICalls::Landroid/content/ClipData$Item.getIntent()
547,APICalls::Landroid/view/Menu.close()
548,APICalls::Landroid/preference/ListPreference.setSummary()
549,APICalls::Landroid/os/PowerManager.isScreenOn()
550,APICalls::Landroid/view/accessibility/AccessibilityNodeInfo.isChecked()
551,APICalls::Landroid/content/res/TypedArray.getValue()
552,APICalls::Landroid/os/Parcel.readInt()
553,APICalls::Landroid/content/IntentFilter.addCategory()
554,APICalls::Landroid/widget/ListView.setChoiceMode()
555,APICalls::Landroid/os/Parcelable$Creator.createFromParcel()
556,APICalls::Landroid/content/pm/ProviderInfo.loadXmlMetaData()
557,APICalls::Landroid/widget/Scroller.abortAnimation()
558,APICalls::Landroid/view/View.getLocationInWindow()
559,APICalls::Landroid/view/ViewGroup.indexOfChild()
560,APICalls::Landroid/widget/SpinnerAdapter.getItemViewType()
561,APICalls::Landroid/net/Uri.buildUpon()
562,APICalls::Landroid/net/Uri.getPath()
563,APICalls::Landroid/view/View.getWidth()
564,APICalls::Landroid/widget/LinearLayout.getTranslationX()
565,APICalls::Landroid/widget/LinearLayout.setAlpha()
566,APICalls::Landroid/util/Log.w()
567,APICalls::Landroid/view/MenuItem.expandActionView()
568,APICalls::Landroid/widget/ListView.setOnItemClickListener()
569,APICalls::Landroid/content/pm/PackageManager.queryIntentActivityOptions()
570,APICalls::Landroid/net/NetworkInfo.getSubtype()
571,APICalls::Landroid/view/View.getLayoutParams()
572,APICalls::Landroid/webkit/WebView.onMeasure()
573,APICalls::Landroid/view/View.drawableStateChanged()
574,APICalls::Landroid/widget/ListView.setSelectionFromTop()
575,APICalls::Landroid/widget/RemoteViews.setImageViewResource()
576,APICalls::Landroid/os/Parcel.createDoubleArray()
577,APICalls::Landroid/view/View.onDetachedFromWindow()
578,APICalls::Landroid/view/View$OnFocusChangeListener.onFocusChange()
579,APICalls::Landroid/net/Uri.getEncodedQuery()
580,APICalls::Landroid/os/Bundle.putCharSequence()
581,APICalls::Landroid/webkit/JsResult.confirm()
582,APICalls::Landroid/view/MenuItem.isVisible()
583,APICalls::Landroid/view/accessibility/AccessibilityNodeInfo.getViewIdResourceName()
584,APICalls::Landroid/view/Display.getHeight()
585,APICalls::Landroid/webkit/WebSettings.getDefaultUserAgent()
586,APICalls::Landroid/view/View.setBackgroundResource()
587,APICalls::Landroid/view/View.layout()
588,APICalls::Landroid/view/animation/Transformation.setAlpha()
589,APICalls::Landroid/net/Uri.getQueryParameterNames()
590,APICalls::Landroid/os/Parcel.readDouble()
591,APICalls::Landroid/widget/LinearLayout.onDetachedFromWindow()
592,APICalls::Landroid/view/accessibility/AccessibilityNodeInfo.getBoundsInParent()
593,APICalls::Landroid/view/ViewGroup.dispatchPopulateAccessibilityEvent()
594,APICalls::Landroid/os/Parcel.readArrayList()
595,APICalls::Landroid/widget/EditText.getText()
596,APICalls::Landroid/os/Bundle.putParcelableArrayList()
597,APICalls::Landroid/content/Context.getDatabasePath()
598,APICalls::Landroid/os/Message.sendToTarget()
599,APICalls::Landroid/os/StatFs.getBlockCount()
600,APICalls::Landroid/webkit/WebSettings.setDisplayZoomControls()
601,APICalls::Landroid/os/Parcel.createStringArrayList()
602,APICalls::Landroid/view/ViewGroup.onInitializeAccessibilityNodeInfo()
603,APICalls::Landroid/widget/TextView.setTextColor()
604,APICalls::Landroid/text/SpannableStringBuilder.charAt()
605,APICalls::Landroid/webkit/ConsoleMessage$MessageLevel.values()
606,APICalls::Landroid/view/accessibility/AccessibilityNodeInfo.isFocusable()
607,APICalls::Landroid/os/Message.recycle()
608,APICalls::Landroid/content/Intent.toURI()
609,APICalls::Landroid/view/KeyEvent.isTracking()
610,APICalls::Landroid/view/View.dispatchPopulateAccessibilityEvent()
611,APICalls::Landroid/os/Bundle.putCharSequenceArray()
612,APICalls::Landroid/view/MenuItem.setActionView()
613,APICalls::Landroid/content/res/ColorStateList.getDefaultColor()
614,APICalls::Landroid/view/MotionEvent.setLocation()
615,APICalls::Landroid/content/SharedPreferences.contains()
616,APICalls::Landroid/view/Menu.performIdentifierAction()
617,APICalls::Landroid/content/ContentResolver.getType()
618,APICalls::Landroid/widget/LinearLayout.setContentDescription()
619,APICalls::Landroid/view/accessibility/AccessibilityNodeInfo.isFocused()
620,APICalls::Landroid/view/View.getHitRect()
621,APICalls::Landroid/content/pm/ResolveInfo.loadIcon()
622,APICalls::Landroid/webkit/WebSettings.setAllowUniversalAccessFromFileURLs()
623,APICalls::Landroid/widget/SpinnerAdapter.unregisterDataSetObserver()
624,APICalls::Landroid/view/Window.getDecorView()
625,APICalls::Landroid/renderscript/RenderScript.create()
626,APICalls::Landroid/os/Bundle.getInt()
627,APICalls::Landroid/view/View$AccessibilityDelegate.onInitializeAccessibilityEvent()
628,APICalls::Landroid/widget/PopupWindow.dismiss()
629,APICalls::Landroid/content/res/AssetManager.openXmlResourceParser()
630,APICalls::Landroid/widget/Scroller.getFinalX()
631,APICalls::Landroid/view/View.getMeasuredHeight()
632,APICalls::Landroid/view/View.measure()
633,APICalls::Landroid/view/ViewTreeObserver.addOnScrollChangedListener()
634,APICalls::Landroid/widget/TextView.setVisibility()
635,APICalls::Landroid/content/SharedPreferences.registerOnSharedPreferenceChangeListener()
636,APICalls::Landroid/view/ViewGroup.getWidth()
637,APICalls::Landroid/net/http/SslError.getPrimaryError()
638,APICalls::Landroid/os/Bundle.getParcelableArray()
639,APICalls::Landroid/view/VelocityTracker.computeCurrentVelocity()
640,APICalls::Landroid/content/ClipData.getItemAt()
641,APICalls::Landroid/content/pm/PackageManager.getApplicationIcon()
642,APICalls::Landroid/os/Handler.removeCallbacks()
643,APICalls::Landroid/view/View.getOverScrollMode()
644,APICalls::Landroid/view/View.resolveSizeAndState()
645,APICalls::Landroid/os/Looper.myLooper()
646,APICalls::Landroid/view/View.getLayerType()
647,APICalls::Landroid/content/Context.getText()
648,APICalls::Landroid/view/View.canScrollVertically()
649,APICalls::Landroid/view/View.canScrollHorizontally()
650,APICalls::Landroid/os/Bundle.putParcelableArray()
651,APICalls::Landroid/os/Parcel.writeStringList()
652,APICalls::Landroid/content/res/AssetFileDescriptor.createInputStream()
653,APICalls::Landroid/view/View.setImportantForAccessibility()
654,APICalls::Landroid/view/View.startAnimation()
655,APICalls::Landroid/view/View.getParentForAccessibility()
656,APICalls::Landroid/renderscript/Element.U8_4()
657,APICalls::Landroid/os/Parcel.readException()
658,APICalls::Landroid/os/UserManager.getApplicationRestrictions()
659,APICalls::Landroid/widget/ListView.setEmptyView()
660,APICalls::Landroid/widget/TextView.setEllipsize()
661,APICalls::Landroid/webkit/WebView.onPause()
662,APICalls::Landroid/net/http/HttpResponseCache.install()
663,APICalls::Landroid/renderscript/Allocation.copyTo()
664,APICalls::Landroid/content/SharedPreferences.edit()
665,APICalls::Landroid/view/MenuItem.setActionProvider()
666,APICalls::Landroid/content/SharedPreferences$Editor.putString()
667,APICalls::Landroid/text/SpannableStringBuilder.setSpan()
668,APICalls::Landroid/net/http/HttpResponseCache.close()
669,APICalls::Landroid/widget/TextView.getParent()
670,APICalls::Landroid/widget/ViewSwitcher.onAttachedToWindow()
671,APICalls::Landroid/content/res/Resources$Theme.resolveAttribute()
672,APICalls::Landroid/widget/ViewSwitcher.onDetachedFromWindow()
673,APICalls::Landroid/view/Window.clearFlags()
674,APICalls::Landroid/view/accessibility/AccessibilityNodeInfo.isScrollable()
675,APICalls::Landroid/widget/ViewSwitcher.removeAllViews()
676,APICalls::Landroid/widget/Toast.setText()
677,APICalls::Landroid/widget/FrameLayout$LayoutParams.setMargins()
678,APICalls::Landroid/view/accessibility/AccessibilityNodeInfo.setSelected()
679,APICalls::Landroid/content/Intent.getStringArrayExtra()
680,APICalls::Landroid/webkit/WebSettings.setMediaPlaybackRequiresUserGesture()
681,APICalls::Landroid/widget/ImageView.onMeasure()
682,APICalls::Landroid/widget/ImageView.setBackgroundDrawable()
683,APICalls::Landroid/text/TextUtils.join()
684,APICalls::Landroid/content/Context.getMainLooper()
685,APICalls::Landroid/view/Window.setBackgroundDrawable()
686,APICalls::Landroid/os/Bundle.containsKey()
687,APICalls::Landroid/renderscript/ScriptIntrinsicBlur.create()
688,APICalls::Landroid/content/Intent.setComponent()
689,APICalls::Landroid/view/ViewStub.inflate()
690,APICalls::Landroid/content/ServiceConnection.onServiceDisconnected()
691,APICalls::Landroid/view/MenuItem.setShowAsAction()
692,APICalls::Landroid/view/accessibility/AccessibilityNodeInfo.getPackageName()
693,APICalls::Landroid/content/Intent.addFlags()
694,APICalls::Landroid/view/SubMenu.setHeaderIcon()
695,APICalls::Landroid/text/Html.escapeHtml()
696,APICalls::Landroid/content/Intent.getAction()
697,APICalls::Landroid/webkit/WebView.onResume()
698,APICalls::Landroid/content/ComponentName.getPackageName()
699,APICalls::Landroid/content/SharedPreferences.getAll()
700,APICalls::Landroid/view/ViewGroup.getContext()
701,APICalls::Landroid/content/Intent.getBundleExtra()
702,APICalls::Landroid/view/Window.addContentView()
703,APICalls::Landroid/net/Uri$Builder.path()
704,APICalls::Landroid/widget/BaseAdapter.notifyDataSetChanged()
705,APICalls::Landroid/view/accessibility/AccessibilityRecord.setFromIndex()
706,APICalls::Landroid/content/res/AssetFileDescriptor.close()
707,APICalls::Landroid/widget/TabHost.onSaveInstanceState()
708,APICalls::Landroid/content/SharedPreferences$Editor.commit()
709,APICalls::Landroid/view/Menu.setGroupVisible()
710,APICalls::Landroid/view/accessibility/AccessibilityNodeInfo.addAction()
711,APICalls::Landroid/content/SharedPreferences$Editor.putBoolean()
712,APICalls::Landroid/os/Parcel.writeParcelable()
713,APICalls::Landroid/net/wifi/WifiManager$WifiLock.setReferenceCounted()
714,APICalls::Landroid/view/accessibility/AccessibilityNodeInfo.addChild()
715,APICalls::Landroid/widget/LinearLayout.setTranslationX()
716,APICalls::Landroid/view/accessibility/AccessibilityRecord.setScrollable()
717,APICalls::Landroid/view/ViewGroup.getLeft()
718,APICalls::Landroid/widget/ListView.getSelectedItemId()
719,APICalls::Landroid/content/res/Resources.obtainAttributes()
720,APICalls::Landroid/view/animation/Interpolator.getInterpolation()
721,APICalls::Landroid/widget/EditText.setText()
722,APICalls::Landroid/view/ViewGroup.onInterceptTouchEvent()
723,APICalls::Landroid/view/View.isHorizontalScrollBarEnabled()
724,APICalls::Landroid/view/View.isVerticalScrollBarEnabled()
725,APICalls::Landroid/view/View.isClickable()
726,APICalls::Landroid/os/Parcel.readString()
727,APICalls::Landroid/view/View.isLongClickable()
728,APICalls::Landroid/view/accessibility/AccessibilityRecord.setItemCount()
729,APICalls::Landroid/view/View.isFocused()
730,APICalls::Landroid/view/View.isSelected()
731,APICalls::Landroid/view/accessibility/AccessibilityManager.isEnabled()
732,APICalls::Landroid/widget/TextView.setPadding()
733,APICalls::Landroid/view/View.getTop()
734,APICalls::Landroid/view/View.onRestoreInstanceState()
735,APICalls::Landroid/view/View.getBottom()
736,APICalls::Landroid/view/View.onVisibilityChanged()
737,APICalls::Landroid/content/res/Resources.getResourcePackageName()
738,APICalls::Landroid/content/res/Resources.getResourceEntryName()
739,APICalls::Landroid/widget/ListView.getSelectedItemPosition()
740,APICalls::Landroid/view/MenuItem.getAlphabeticShortcut()
741,APICalls::Landroid/webkit/WebSettings.setUserAgentString()
742,APICalls::Landroid/webkit/URLUtil.isValidUrl()
743,APICalls::Landroid/widget/Adapter.isEmpty()
744,APICalls::Landroid/widget/ImageView.getTag()
745,APICalls::Landroid/util/Base64.decode()
746,APICalls::Landroid/content/res/TypedArray.getLayoutDimension()
747,APICalls::Landroid/content/res/Resources.obtainTypedArray()
748,APICalls::Landroid/view/accessibility/AccessibilityNodeInfo.setSource()
749,APICalls::Landroid/view/View.isDrawingCacheEnabled()
750,APICalls::Landroid/view/accessibility/AccessibilityNodeInfo.setClassName()
751,APICalls::Landroid/view/View.setDrawingCacheEnabled()
752,APICalls::Landroid/view/View.getDrawingCache()
753,APICalls::Landroid/webkit/ConsoleMessage$MessageLevel.ordinal()
754,APICalls::Landroid/view/View$BaseSavedState.writeToParcel()
755,APICalls::Landroid/webkit/WebView$WebViewTransport.setWebView()
756,APICalls::Landroid/webkit/GeolocationPermissions$Callback.invoke()
757,APICalls::Landroid/webkit/JsResult.cancel()
758,APICalls::Landroid/widget/LinearLayout.setOrientation()
759,APICalls::Landroid/view/accessibility/AccessibilityNodeInfo.isCheckable()
760,APICalls::Landroid/view/ViewTreeObserver.removeOnGlobalLayoutListener()
761,APICalls::Landroid/view/View.setBackground()
762,APICalls::Landroid/webkit/WebSettings.setAllowFileAccessFromFileURLs()
763,APICalls::Landroid/os/Parcel.writeIntArray()
764,APICalls::Landroid/util/SparseArray.indexOfKey()
765,APICalls::Landroid/os/Parcel.writeInt()
766,APICalls::Landroid/os/Parcel.writeString()
767,APICalls::Landroid/view/animation/AnimationUtils.loadInterpolator()
768,APICalls::Landroid/view/accessibility/AccessibilityNodeInfo.setClickable()
769,APICalls::Landroid/renderscript/Allocation.createFromBitmap()
770,APICalls::Landroid/view/MenuItem.getNumericShortcut()
771,APICalls::Landroid/util/Pair.create()
772,APICalls::Landroid/content/pm/ResolveInfo.loadLabel()
773,APICalls::Landroid/text/SpannableStringBuilder.append()
774,APICalls::Landroid/content/res/Resources.getDrawable()
